gene	score
IVNS1ABP	-0.5184370839085841
MTHFD1	-0.5195929081901083
ORC2	-0.5276940898578835
CARHSP1	-0.5336517342855647
SMARCC1	-0.5411150848214855
MTA1	-0.5421736668280723
SUDS3	-0.553657093105235
DYNC1LI1	-0.5582645991951917
NOSIP	-0.5654785456196924
RRBP1	-0.566296791198264
SMG6	-0.566296791198264
KAT5	-0.5681118123405853
SERBP1	-0.5837321105952307
RILPL2	-0.5843342228148541
ARHGAP12	-0.6053392974793405
ZC3H8	-0.6215387544288804
NUP188	-0.6333351661798227
CWF19L2	-0.6465309169094231
STAT4	-0.6654871774352903
PRPF19	-0.6742666769170658
HNRNPA3	-0.6876339889719626
FXR1	-0.7036987712964503
LIMK1	-0.7140411567577678
ARID5A	-0.7249602017370484
TUBA1B	-0.7281250197836898
CAMSAP1	-0.7297068257389513
TNIK	-0.7424498220194489
TMIGD2	-0.7466097937461328
BIN1	-0.7471891695177049
YBX3	-0.7517681375100288
CD247	-0.7549248469889451
REPIN1	-0.7566568330023098
DDX41	-0.7602333376182854
TPX2	-0.7699603680252062
PHACTR2	-0.7731096439884299
PSTPIP1	-0.7784031801744128
LANCL1	-0.7815474272238296
NCAPD2	-0.7821189175867926
EXOSC10	-0.7836899847302926
OCIAD1	-0.7852606278175133
ADRM1	-0.7858308460091549
PDHA1	-0.7869700043360189
SNW1	-0.7871074529464208
ANKS1A	-0.7942431850355127
CFL1	-0.7948104052469305
UNK	-0.8105094722265123
WDR4	-0.8130749604524947
MAST3	-0.8142046305381682
BRD7	-0.8148958566238257
RECQL4	-0.8184587207218934
LIG1	-0.8271446668240622
IKZF1	-0.8373863871677235
MMTAG2	-0.844620960013462
LYST	-0.8498483270141137
ATXN7L3	-0.8529592898932041
PHKB	-0.8570684291051279
ANKHD1	-0.8570684291051279
WARS1	-0.8579359463095141
TOR1AIP1	-0.8781357593510468
BCORL1	-0.8809673645026125
TINF2	-0.8821464206109866
RAB11FIP1	-0.8826899891639264
MPP1	-0.885400608628305
MAP3K3	-0.8894814665245814
SMG8	-0.8894814665245814
EEF1AKMT2	-0.8915603750193897
CLTC	-0.8977123106055769
CD274	-0.8982490631142908
KMT2B	-0.9048563484566058
ARID4B	-0.9114591532078551
GIT1	-0.9129924207804475
THOC2	-0.9150574484453744
SRSF2	-0.9232972995720675
AKAP10	-0.9232972995720675
LIMK2	-0.9233521534277547
NIBAN2	-0.9238788078965334
ZNF367	-0.9289305662929606
SPAG7	-0.9349802497608112
CC2D1B	-0.9355043105549286
RFX1	-0.9361167592866074
GFI1	-0.9496779027018757
MYO9B	-0.9592691639597412
TEX2	-0.9607858088938168
BRAP	-0.9658174818886376
ZFPM1	-0.9703325075424242
ARHGAP10	-0.9788743266026354
KATNBL1	-0.9793871762633872
RNF214	-0.9798994788714251
SNAPC4	-0.9824112331967261
YTHDC1	-0.9849431941135631
GTPBP1	-0.9854527429243377
TRA2A	-0.989978057358332
GPKOW	-0.9914853806385602
CCNK	-1.024027364243859
AKNA	-1.024027364243859
WDR44	-1.0260232147054056
MTMR3	-1.030016738051225
H1-2	-1.03600792347008
RABGAP1	-1.0524755869546851
BAG3	-1.0559053244832262
DDX17	-1.0652714330552127
RFX7	-1.0711959477101145
ARID1A	-1.0751544736333
IRF2BPL	-1.0851104960106233
NIFK	-1.0851104960106233
HNRNPD	-1.103436683923628
FIP1L1	-1.1039093074387822
CCT6A	-1.1137933739869306
MEF2A	-1.1142627758978354
KMT2E	-1.1365303264376683
CDCA7L	-1.137994491105162
ADD3	-1.1389208330010985
ZGRF1	-1.1532250175051932
GATAD2A	-1.15714198831075
SNAP23	-1.1758766008829826
LRRFIP2	-1.1758766008829826
ABCC4	-1.176234653816006
AAK1	-1.1790356897160676
MAX	-1.1900469298990768
TCF20	-1.1948111747328227
CCDC88B	-1.197250432909405
SYMPK	-1.1980001973989942
BORA	-1.1988706922580243
NR2C2	-1.2033230645073036
EIF3G	-1.211605351726585
ARID2	-1.2134564238557006
ZC3HAV1	-1.2211494092306807
H1-3	-1.222991289925979
LSP1	-1.230082407772391
VDAC2	-1.2314982859870878
MCM4	-1.2329133775055394
LEMD3	-1.239976960085564
FTH1	-1.239976960085564
TSC22D4	-1.2407968113107073
GATAD2B	-1.2430205532849041
SPATA13	-1.2466408515395495
ATAD5	-1.261847478797506
RAPGEF6	-1.2642480384236592
KIAA0930	-1.2654447369459414
GPRIN3	-1.2654447369459414
CDCA2	-1.2738155140275929
GIT2	-1.2742076840026868
KTN1	-1.2742076840026868
SEC14L1	-1.2765427299162815
RUFY2	-1.2816985892179111
GTF3C1	-1.2850821313686245
KNL1	-1.2882274901931712
DCP1A	-1.2886075122407692
ARFGEF2	-1.295868942681367
PGRMC1	-1.295868942681367
ARHGEF6	-1.296833587933264
CC2D1A	-1.297200043718938
SOS1	-1.2975655739466285
RALY	-1.3002938468829912
WDHD1	-1.3070183849327486
NUP160	-1.307379246507014
RPL29	-1.3090981409116564
BACH2	-1.3164561681681481
POLR2A	-1.3178132450575373
TRIM33	-1.318169368761832
RBM15	-1.3390230006312855
NCAPH2	-1.3407109317121526
DENND4B	-1.3443948868205222
RGS14	-1.3444133116021726
SENP7	-1.3530872205507796
SMARCA5	-1.3670844780971056
CENPE	-1.37206918686178
ARHGAP45	-1.3796894462103992
NIPBL	-1.3835987301082449
PHF23	-1.3852265505088972
AKAP5	-1.3861601176717813
BCL9L	-1.393299856917331
DBN1	-1.404497947315328
EEF1D	-1.407794636259754
BRIX1	-1.4113845880019291
NCOR1	-1.4129699467449273
HOOK3	-1.4145506824690666
PCM1	-1.4385641655907748
SMG9	-1.4458867983026509
RABEP1	-1.446407088244603
FKBP15	-1.4534373106470413
RGS3	-1.462177316916143
CRYBG1	-1.4663843278990039
KMT2A	-1.4712346035312105
TAF1	-1.4766610710782975
LBR	-1.481872161720756
MAST2	-1.4830818166766042
SLC4A7	-1.483508758764899
MYO1F	-1.4896742619192822
RPA2	-1.4922366812530845
TCOF1	-1.4922366812530845
TRMT10A	-1.5013167012677033
POM121C	-1.5020796483244487
PDIA5	-1.5083471980937582
ACAP1	-1.51599114871671
BLTP3A	-1.51599114871671
RAPGEF1	-1.5208183313501327
THEMIS	-1.524929294229223
CD2AP	-1.5304566029780242
POLR1F	-1.5336545486003443
ZC3H12A	-1.5347507096020996
TRAIP	-1.5388449856410753
EPB41	-1.546287813900597
LATS1	-1.5535303793554085
TMPO	-1.5535303793554085
FOXN3	-1.5628953889165123
CDK13	-1.5723749502303817
SVIL	-1.584869483207444
HIVEP1	-1.586913198449582
RNF31	-1.5899739924686336
PAK1	-1.590990909196934
VCPIP1	-1.6228498396015547
KANSL3	-1.6386455272002698
PI4K2A	-1.6404595238829136
TRMT2A	-1.6433512941025816
ITSN2	-1.6615694635544747
SEPTIN1	-1.6652999789896274
LARP4B	-1.6826862296223792
AKT1S1	-1.6863411978207197
SAP30BP	-1.7076973171541732
IFI16	-1.7350166741321704
KIAA1143	-1.7633924988703864
DOCK2	-1.7661776883387055
RNF213	-1.7699594701993877
TAF9	-1.7730521357046434
NSD1	-1.8673928332053868
CCDC86	-1.8723653439223433
CDC23	-1.8831965548449163
AATF	-1.8968200260161128
ANKRD17	-1.8968200260161128
SFMBT1	-1.9060601887269566
POLR1G	-1.9076478477036989
FYB1	-1.938180660550942
BAP1	-1.9407257363027675
PTPN6	-1.9453770925806217
ETS1	-1.9464024612124196
SMG1	-1.9648278122735499
STK10	-1.9667585805458736
FRYL	-1.97541855429173
KNOP1	-1.9892600350469
MIA2	-1.9972617522289202
TOP2B	-2.0030207335910872
DOCK10	-2.00975534616332
UTP3	-2.140725329636655
PTPRK	-2.1551214521186566
SRSF7	-2.1888624466771507
ZNF592	-2.1939659658311172
NCOA2	-2.2008453331552635
GBF1	-2.232263333282267
TTF1	-2.249860841673136
EIF3E	-2.285362548636219
SIRT1	-2.2995440835890304
SPAG5	-2.3783510787630116
RBL2	-2.404960561956942
ATAD2	-2.4283625032064053
HIVEP2	-2.442022140040662
ARHGAP35	-2.450547520912807
PEAK1	-2.5834091246357462
RPS14	-2.6216957406387866
PPP1R18	-2.652797816609569
DIDO1	-2.7789311573887474
MKI67	-2.8772073125801243
RASAL3	-2.941933227713462
ARHGAP17	-2.941933227713462
TBC1D10B	-2.941933227713462
RBL1	-2.941933227713462
PAK2	-3.103144666824062
SYTL2	-3.1162812064927574
NAP1L4	-3.152637325826211
BAZ2A	-3.531000197398994
SH2D3C	-3.7396894462104
DDX42	-3.8859374657894494
TLK1	-4.030721986001856
SLC2A1	-4.693728766960431
DPYSL2	-4.940902157384737
ZEB1	-5.416569463554475
OSBPL8	-5.7565394678904935
