kinase,aCD3_5min,aCD3_aCD226_5min,aCD3_aICOS_5min,aCD3_aCD2_5min,aCD3_10min,aCD3_aCD226_10min,aCD3_aICOS_10min,aCD3_aCD2_10min
PRKAA1,1.4386078431372549,1.5310392156862742,1.5125882352941178,1.9211176470588236,1.1933725490196077,1.1242549019607846,1.1918235294117647,1.3242941176470588
PRKAA2,-0.8974285714285715,-0.32314285714285723,-1.2545714285714282,-0.7169285714285714,-0.8876428571428571,-0.6423571428571427,-0.032714285714285626,-0.9127857142857144
PRKAB1,-0.25739999999999963,0.7838,-0.16119999999999984,-0.34519999999999973,0.3056,0.14719999999999978,0.7974000000000001,-0.08620000000000001
PRKACA,1.5310593220338984,1.8236186440677966,1.5949745762711862,1.9601440677966102,1.1366949152542374,1.241406779661017,1.2243898305084746,1.6876949152542373
PRKAG2,-0.3836249999999999,-0.21599999999999997,-1.0298749999999999,-0.24099999999999983,0.12449999999999994,-0.44825000000000004,0.2878750000000001,-0.515625
PRKCA,1.181357142857143,1.4228714285714288,1.1868714285714286,1.8487428571428572,0.8138571428571428,0.7062857142857144,0.9209428571428573,1.1105285714285713
PRKCB,1.5075238095238095,1.5596190476190477,1.8851904761904759,2.348857142857143,0.7637619047619049,1.1064761904761906,1.1898571428571427,1.5674761904761905
PRKCD,1.4693571428571428,1.3213571428571427,1.288,1.3561785714285715,1.1163571428571428,1.3823928571428574,1.5314642857142857,1.6749285714285715
PRKCE,1.806909090909091,1.7402727272727276,2.2500909090909094,2.805181818181818,1.5954545454545455,1.6689999999999998,2.082272727272727,2.8103636363636357
PRKCI,1.783909090909091,1.365,1.275090909090909,1.7292727272727275,0.6414545454545455,1.2763636363636364,0.5149090909090908,1.7205454545454548
PRKCQ,0.7769583333333334,0.9804583333333333,1.450375,1.4334999999999998,1.2958333333333334,1.0025000000000002,1.7892916666666665,2.1165833333333333
PRKCZ,2.7426250000000003,2.776625,2.359,1.951375,1.58375,2.56525,1.700625,2.80225
PRKD1,2.4078,2.8415999999999997,2.7156000000000002,2.9004666666666665,2.1537999999999995,2.4812000000000003,1.8620666666666665,2.871466666666666
PRKD2,3.504909090909091,3.723909090909091,3.683636363636363,3.7756363636363632,2.7461818181818183,2.7725454545454546,2.055454545454545,3.924363636363637
PRKDC,0.0027333333333332986,0.48400000000000015,0.4244666666666667,0.6326666666666668,-0.10300000000000008,0.5668666666666666,1.2453333333333334,0.7305333333333334
PRKG1,1.7956666666666665,2.308133333333333,2.546466666666667,2.313733333333333,1.3814,1.7002,1.0964666666666667,2.2332000000000005
PTK2,0.3152666666666665,0.9190666666666666,1.3670000000000002,0.875,1.0788666666666666,1.1939333333333335,0.9257333333333334,0.026933333333333333
PTK2B,0.29833333333333334,1.6161666666666665,1.3931666666666667,1.1678333333333333,1.1093333333333335,1.5436666666666667,0.5161666666666667,-0.4843333333333331
PTK6,2.1898,2.4816000000000003,2.3476000000000004,2.5526,1.7071999999999998,1.3980000000000001,1.8732,2.3214
RAF1,2.181142857142857,2.5761428571428575,3.359142857142857,2.673142857142857,2.601714285714286,2.119,2.6795714285714287,2.5008571428571433
RET,2.563454545454545,3.7043636363636363,2.9975454545454543,4.813818181818181,3.019818181818182,1.7205454545454548,4.52290909090909,4.7450909090909095
