contrast_key,contrast_label,kinase,n_substrates,mean_lfc,z_perm,null_mean,null_std
aCD3_aCD226_10min,αCD3+αCD226 10min,GSK3B,53,0.29941509433962255,-1.0847639222199943,0.7020070754716982,0.3711332695395712
aCD3_aCD226_10min,αCD3+αCD226 10min,CAMK2A,14,-0.02564285714285722,-1.316057128367445,0.7995221428571427,0.6269978576261416
aCD3_aCD226_10min,αCD3+αCD226 10min,MTOR,60,-0.2972,-2.9484180603408507,0.7231278333333333,0.34605941642325266
aCD3_aCD226_10min,αCD3+αCD226 10min,PKM,7,-2.177285714285714,-3.028023140674069,0.8306578571428572,0.9933687530402995
aCD3_aCD226_10min,αCD3+αCD226 10min,PDPK1,16,2.2288125,2.2760239729726575,0.7504612499999999,0.649532372046663
aCD3_aCD226_10min,αCD3+αCD226 10min,CSNK1E,6,1.8163333333333336,0.9563525931718337,0.7584725,1.1061410204627964
aCD3_aCD226_10min,αCD3+αCD226 10min,CSNK1D,13,0.8206923076923077,0.15478779432175488,0.7114053846153845,0.7060435453311665
aCD3_aCD226_10min,αCD3+αCD226 10min,CSNK1A1,13,-0.2998461538461537,-1.432555067471114,0.7552769230769231,0.7365322987448455
aCD3_aCD226_10min,αCD3+αCD226 10min,PTK6,5,1.3980000000000001,0.6263549619160215,0.727773,1.0700434110871797
aCD3_aCD226_10min,αCD3+αCD226 10min,PAK1,36,0.7790000000000001,0.06618609198526848,0.7491741666666667,0.45063596351892166
aCD3_aCD226_10min,αCD3+αCD226 10min,JAK2,14,0.4784285714285715,-0.23915926249357386,0.6476310714285713,0.7074888015451473
aCD3_aCD226_10min,αCD3+αCD226 10min,MARK2,8,2.0040000000000004,1.2419186866791385,0.7659768750000001,0.9968632715483532
aCD3_aCD226_10min,αCD3+αCD226 10min,MARK3,5,2.2426000000000004,1.2235003571322598,0.8553739999999999,1.1338174050488177
aCD3_aCD226_10min,αCD3+αCD226 10min,AURKA,26,0.9566153846153846,0.4543282914183597,0.7245213461538461,0.51085094819204
aCD3_aCD226_10min,αCD3+αCD226 10min,PAK4,6,1.3836666666666666,0.5524647802192929,0.7846116666666666,1.084331565465972
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCQ,24,1.0025000000000002,0.5004422721086245,0.7348520833333333,0.5348227589546473
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKG1,15,1.7002,1.4812492863002464,0.7211826666666667,0.660940290326586
aCD3_aCD226_10min,αCD3+αCD226 10min,PTK2,15,1.1939333333333335,0.6573023051588537,0.7717646666666667,0.642274739268774
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK11,11,1.1330909090909091,0.5362931144127443,0.7307668181818184,0.7501943994743372
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCB,21,1.1064761904761906,0.5882188011790199,0.7418311904761904,0.6199138811427132
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK9,11,1.8658181818181818,1.3069486891946547,0.8078345454545454,0.8095066356549689
aCD3_aCD226_10min,αCD3+αCD226 10min,CHUK,8,2.4086250000000002,1.8400814391659281,0.732379375,0.9109627374752547
aCD3_aCD226_10min,αCD3+αCD226 10min,ULK1,9,0.7874444444444445,0.02835627959144695,0.7614066666666666,0.9182367416645046
aCD3_aCD226_10min,αCD3+αCD226 10min,RPS6KB1,19,1.6758421052631578,1.526920219892499,0.7312765789473684,0.6186083031779424
aCD3_aCD226_10min,αCD3+αCD226 10min,PIM1,13,0.8231538461538462,0.22703949550628702,0.6569476923076922,0.7320583296554741
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKCI,11,1.2763636363636364,0.605918196910151,0.7836527272727273,0.8131640733080195
aCD3_aCD226_10min,αCD3+αCD226 10min,BRAF,7,1.5987142857142855,1.0611865466155488,0.5639292857142857,0.9751207299981783
aCD3_aCD226_10min,αCD3+αCD226 10min,RPS6KA1,29,2.243517241379311,3.0997351915314124,0.7659629310344828,0.4766711409353803
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKD1,15,2.4812000000000003,2.645386685288974,0.774513,0.6451559650961074
aCD3_aCD226_10min,αCD3+αCD226 10min,RAF1,7,2.119,1.3796391138830015,0.7683828571428571,0.9789640850757153
aCD3_aCD226_10min,αCD3+αCD226 10min,RPS6KA3,11,1.7105454545454548,1.1289416127685417,0.7804872727272726,0.8238319602174723
aCD3_aCD226_10min,αCD3+αCD226 10min,IKBKB,14,1.4121428571428576,0.9920897719460198,0.7664189285714287,0.6508724783089117
aCD3_aCD226_10min,αCD3+αCD226 10min,ATR,28,-0.25,-1.7486162879759108,0.6606566071428571,0.520786986490316
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK9,19,-0.11315789473684212,-1.3374331723626094,0.7173807894736842,0.6209945299497536
aCD3_aCD226_10min,αCD3+αCD226 10min,PLK1,62,0.6840483870967743,-0.23111065380868484,0.7658946774193548,0.3541433031050723
aCD3_aCD226_10min,αCD3+αCD226 10min,NEK6,18,1.2990555555555554,0.8296604236927703,0.7584774999999999,0.6515654358315346
aCD3_aCD226_10min,αCD3+αCD226 10min,CAMKK1,5,2.7434000000000003,1.6550484624971704,0.7211329999999999,1.2218778155588044
aCD3_aCD226_10min,αCD3+αCD226 10min,MAP4K1,8,0.8734999999999999,0.1609753692746058,0.7185462499999999,0.962592915290453
aCD3_aCD226_10min,αCD3+αCD226 10min,SGK1,17,1.0748823529411766,0.5006785183301334,0.776840294117647,0.595276305876996
aCD3_aCD226_10min,αCD3+αCD226 10min,DYRK2,7,0.39214285714285707,-0.42266623772597905,0.8175957142857143,1.0065929548380081
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKDC,15,0.5668666666666666,-0.2687811396010205,0.7601946666666667,0.7192766586486562
aCD3_aCD226_10min,αCD3+αCD226 10min,LCK,20,1.0365000000000002,0.3787419463818654,0.7956412500000001,0.6359442155824879
aCD3_aCD226_10min,αCD3+αCD226 10min,GSK3A,18,0.15611111111111123,-0.9116928997992919,0.7062577777777779,0.6034341901618197
aCD3_aCD226_10min,αCD3+αCD226 10min,JAK1,5,-0.6114,-1.3540905771386385,0.88639,1.1061224598172867
aCD3_aCD226_10min,αCD3+αCD226 10min,MELK,10,2.3136999999999994,1.8201560195291653,0.8150915000000001,0.8233406828430327
aCD3_aCD226_10min,αCD3+αCD226 10min,BRSK1,6,1.3175000000000001,0.6201541264934365,0.6232516666666666,1.1194770842836295
aCD3_aCD226_10min,αCD3+αCD226 10min,MAP3K7,13,2.1798461538461535,1.9947672034048505,0.7145584615384615,0.7345657627650011
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK7,17,0.35058823529411764,-0.5715310959413631,0.7012170588235294,0.6134903700242146
aCD3_aCD226_10min,αCD3+αCD226 10min,DAPK3,6,0.2924999999999999,-0.39477790207023206,0.7305974999999999,1.109731567300495
aCD3_aCD226_10min,αCD3+αCD226 10min,PIM2,5,1.4374000000000002,0.8061068194019505,0.5081800000000001,1.1527256408640572
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK4,16,0.8239375,0.1853631514819241,0.70240375,0.6556521564743223
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK6,16,0.9990625000000001,0.2383418871961154,0.8301275,0.7087927430103584
aCD3_aCD226_10min,αCD3+αCD226 10min,MAP3K5,7,1.615142857142857,0.9154670283452259,0.7328778571428571,0.9637321418279355
aCD3_aCD226_10min,αCD3+αCD226 10min,STK11,12,-0.23224999999999985,-1.2549946534114043,0.7216033333333334,0.760045734649554
aCD3_aCD226_10min,αCD3+αCD226 10min,PLK4,5,1.1798,0.4073689817005235,0.72162,1.1247297182209863
aCD3_aCD226_10min,αCD3+αCD226 10min,ROCK2,7,0.668142857142857,-0.03514496828012385,0.7042107142857142,1.026259487713218
aCD3_aCD226_10min,αCD3+αCD226 10min,CDC7,7,1.2127142857142856,0.46304227187996383,0.740195,1.0204668437631943
aCD3_aCD226_10min,αCD3+αCD226 10min,ZAP70,15,1.0502666666666665,0.4859350839850096,0.6895013333333333,0.742414666532829
aCD3_aCD226_10min,αCD3+αCD226 10min,YES1,6,-1.2991666666666668,-1.888039089235911,0.7078366666666667,1.0630094179594383
aCD3_aCD226_10min,αCD3+αCD226 10min,FER,6,0.7626666666666667,0.018265522951823814,0.7448725,0.9741942080497573
aCD3_aCD226_10min,αCD3+αCD226 10min,CAMK1,5,0.9498000000000001,0.18519272780336327,0.722003,1.230053699742864
aCD3_aCD226_10min,αCD3+αCD226 10min,HIPK2,9,0.2114444444444445,-0.6142533497077663,0.7817466666666667,0.9284478830983112
aCD3_aCD226_10min,αCD3+αCD226 10min,EGFR,14,0.5865714285714285,-0.20401777752872546,0.7327153571428572,0.7163293823787085
aCD3_aCD226_10min,αCD3+αCD226 10min,MAPK7,5,-1.3114000000000001,-1.8303601706093258,0.804233,1.15585611726664
aCD3_aCD226_10min,αCD3+αCD226 10min,PDGFRB,5,1.2861999999999998,0.5122760098141668,0.588318,1.362316381462336
aCD3_aCD226_10min,αCD3+αCD226 10min,DYRK1A,8,0.7354999999999999,-0.06333175826879835,0.79972375,1.0140844302382355
aCD3_aCD226_10min,αCD3+αCD226 10min,NLK,5,2.4318,1.4039935606875424,0.809067,1.1557980360004927
aCD3_aCD226_10min,αCD3+αCD226 10min,SYK,14,2.1767857142857143,2.0324212092598604,0.7179857142857142,0.7177646018224964
aCD3_aCD226_10min,αCD3+αCD226 10min,ITK,7,2.847428571428572,2.209097679303505,0.699315,0.9723941098457175
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKD2,11,2.7725454545454546,2.6067563935863247,0.71812,0.7881156289096183
aCD3_aCD226_10min,αCD3+αCD226 10min,RPS6KB2,5,2.4530000000000003,1.3851177644832218,0.771639,1.2138758473199605
aCD3_aCD226_10min,αCD3+αCD226 10min,TBK1,13,1.726692307692308,1.3676340582024595,0.6931865384615385,0.755688821166936
aCD3_aCD226_10min,αCD3+αCD226 10min,LATS1,9,1.3133333333333335,0.7337668838109911,0.6648216666666668,0.8838115769118233
aCD3_aCD226_10min,αCD3+αCD226 10min,PTK2B,6,1.5436666666666667,0.7596249753079751,0.7458250000000001,1.050309945829779
aCD3_aCD226_10min,αCD3+αCD226 10min,RET,11,1.7205454545454548,1.2053514431713706,0.7204781818181817,0.829689364369964
aCD3_aCD226_10min,αCD3+αCD226 10min,MAP2K1,7,1.9944285714285717,1.3658155676574262,0.75937,0.9042645293221236
aCD3_aCD226_10min,αCD3+αCD226 10min,UHMK1,5,2.7012,1.520881537774682,0.895075,1.1875514003823595
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK12,7,-1.453142857142857,-2.3443163688159605,0.7574878571428572,0.9429745676357809
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKAG2,8,-0.44825000000000004,-1.2991421603946274,0.7610487499999999,0.9308440499172649
aCD3_aCD226_10min,αCD3+αCD226 10min,PRKAB1,5,0.14719999999999978,-0.4538445986526678,0.716571,1.254550570151758
aCD3_aCD226_10min,αCD3+αCD226 10min,CAMK2B,5,1.1656000000000002,0.33338273296661686,0.7630199999999999,1.2075610407822546
aCD3_aCD226_10min,αCD3+αCD226 10min,UL97,11,0.6627272727272728,0.018955968173405655,0.6478318181818181,0.7857923377584239
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK3,5,0.2396000000000001,-0.28923030657748394,0.611528,1.285923333557583
aCD3_aCD226_10min,αCD3+αCD226 10min,CDK18,5,0.2396000000000001,-0.5045425244981762,0.8086619999999999,1.1278771805528094
aCD3_aCD226_10min,αCD3+αCD226 10min,FGFR3,6,2.7191666666666667,1.8847983927966128,0.6901716666666666,1.0765050563256435
aCD3_aCD226_10min,αCD3+αCD226 10min,ULK2,5,1.4866000000000001,0.6168655874879212,0.8104600000000001,1.096089672879085
aCD3_aCD226_10min,αCD3+αCD226 10min,ALK,5,3.5462000000000002,2.5660721129837616,0.778771,1.0784689120767172
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK1,235,0.7269787234042553,-0.503008493729005,0.8189672765957446,0.18287673933603205
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPKAPK2,37,1.1825405405405407,0.4800527760010193,0.95703,0.46976197579589
aCD3_aICOS_10min,αCD3+αICOS 10min,ATM,64,0.230296875,-1.817962389506986,0.8404628906249999,0.33563181457811736
aCD3_aICOS_10min,αCD3+αICOS 10min,CHEK2,19,0.8572631578947368,0.02811963281994112,0.8389386842105263,0.651661200611968
aCD3_aICOS_10min,αCD3+αICOS 10min,CSNK2A1,78,0.25714102564102564,-1.7429463154160951,0.7944449358974359,0.3082733561579258
aCD3_aICOS_10min,αCD3+αICOS 10min,ABL1,44,1.0487045454545454,0.6545189899460558,0.7821229545454546,0.40729389827338996
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK3,88,1.746431818181818,3.1713904607262675,0.835434034090909,0.2872550054534392
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK1,87,1.8705402298850573,3.5178076801765545,0.8186299425287357,0.29902438762756
aCD3_aICOS_10min,αCD3+αICOS 10min,LYN,18,0.7360555555555554,-0.18675069330449354,0.8713374999999999,0.7243986196285217
aCD3_aICOS_10min,αCD3+αICOS 10min,SRC,100,1.4549699999999999,2.2798649348724247,0.7962163000000001,0.2889441781939867
aCD3_aICOS_10min,αCD3+αICOS 10min,MAP3K8,10,3.5759999999999996,3.1027512515659708,0.805336,0.8929700692576096
aCD3_aICOS_10min,αCD3+αICOS 10min,HCK,5,-1.8274000000000001,-2.115855755115561,0.985199,1.3292961928996834
aCD3_aICOS_10min,αCD3+αICOS 10min,TTK,5,-1.3519999999999999,-1.7804460064827718,0.936473,1.2853369277515037
aCD3_aICOS_10min,αCD3+αICOS 10min,LATS2,7,-0.8158571428571431,-1.7609883378921283,0.9693192857142856,1.0137355200820086
aCD3_aICOS_10min,αCD3+αICOS 10min,PAK2,7,-0.9947142857142859,-1.7955669374911316,0.7352571428571427,0.9634680793291076
aCD3_aICOS_10min,αCD3+αICOS 10min,FYN,27,1.6201111111111113,1.5009501302143515,0.7941214814814813,0.5503111749033727
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKAA2,14,-0.032714285714285626,-1.1058988875700566,0.8135828571428569,0.7652572512453415
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKAA1,51,1.1918235294117647,0.9626642555060736,0.8158477450980394,0.3905575408698171
aCD3_aICOS_10min,αCD3+αICOS 10min,AKT1,97,0.897618556701031,0.28450174264027855,0.8156088659793815,0.288257252699298
aCD3_aICOS_10min,αCD3+αICOS 10min,SRPK2,5,-1.7850000000000001,-2.0886337602938077,0.817263,1.2459163734066716
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCD,28,1.5314642857142857,1.3699940106847073,0.8289305357142857,0.5128005995069145
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCE,11,2.082272727272727,1.563806388440878,0.7960318181818182,0.8225064935137507
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK14,32,1.3519062499999999,1.096268215612681,0.82434765625,0.4812313138670709
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCA,70,0.9209428571428573,0.3549691879553483,0.805065,0.3264448326073686
aCD3_aICOS_10min,αCD3+αICOS 10min,AKT3,13,0.5533076923076923,-0.4494395019629777,0.9044196153846155,0.7812217696562102
aCD3_aICOS_10min,αCD3+αICOS 10min,AKT2,9,2.5166666666666666,1.7195206814650912,0.8377472222222222,0.9763880496127252
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK5,35,0.9857428571428573,0.4597664208117327,0.764363,0.4815050580510074
aCD3_aICOS_10min,αCD3+αICOS 10min,CHEK1,152,0.7099999999999999,-0.5657967139839776,0.8283247039473683,0.2091293586952844
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKACA,118,1.2243898305084746,1.6529411256204007,0.8042003813559322,0.25420714787698934
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCZ,8,1.700625,0.7867014273445672,0.9145456249999999,0.9992092904335171
aCD3_aICOS_10min,αCD3+αICOS 10min,ROCK1,17,1.0118823529411765,0.27016903536519754,0.8223908823529412,0.7013811569193804
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK2,159,0.5772578616352201,-1.0588399707925014,0.7979356289308176,0.20841465507807438
aCD3_aICOS_10min,αCD3+αICOS 10min,BCR,5,2.1296,1.247344018319886,0.6621690000000001,1.1764444920147696
aCD3_aICOS_10min,αCD3+αICOS 10min,AURKB,77,0.5230519480519481,-1.0842076435988803,0.8670222727272727,0.3172550264758896
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK8,39,0.649076923076923,-0.37874482294687195,0.8168951282051282,0.4430904264841813
aCD3_aICOS_10min,αCD3+αICOS 10min,GSK3B,53,0.223377358490566,-1.6782826781127973,0.8594387735849057,0.3789954001131567
aCD3_aICOS_10min,αCD3+αICOS 10min,CAMK2A,14,0.5257142857142858,-0.44930527768512635,0.8555271428571429,0.7340507078886137
aCD3_aICOS_10min,αCD3+αICOS 10min,MTOR,60,0.1347666666666667,-1.9865316264748645,0.8119794166666666,0.34090207322886973
aCD3_aICOS_10min,αCD3+αICOS 10min,PKM,7,-1.3019999999999998,-2.0889739156518945,0.7678135714285714,0.9908278681319272
aCD3_aICOS_10min,αCD3+αICOS 10min,PDPK1,16,3.9014375,4.613717283459012,0.732740625,0.6867990993640498
aCD3_aICOS_10min,αCD3+αICOS 10min,CSNK1E,6,2.4121666666666663,1.212706133897874,0.9103575,1.2383949620503352
aCD3_aICOS_10min,αCD3+αICOS 10min,CSNK1D,13,1.4088461538461539,0.7078211045242713,0.8505234615384615,0.7887906827572523
aCD3_aICOS_10min,αCD3+αICOS 10min,CSNK1A1,13,-0.4083076923076923,-1.6631852535889982,0.7598253846153846,0.7023469420513169
aCD3_aICOS_10min,αCD3+αICOS 10min,PTK6,5,1.8732,0.6953884902739205,0.9764539999999999,1.2895611770145388
aCD3_aICOS_10min,αCD3+αICOS 10min,PAK1,36,0.9081944444444444,0.3414168625031266,0.7559402777777777,0.44594799902501125
aCD3_aICOS_10min,αCD3+αICOS 10min,JAK2,14,1.5353571428571426,1.0548852667507078,0.7868739285714286,0.7095399261677211
aCD3_aICOS_10min,αCD3+αICOS 10min,MARK2,8,1.585625,0.7458999223561841,0.815330625,1.0327047260800855
aCD3_aICOS_10min,αCD3+αICOS 10min,MARK3,5,1.701,0.74964018770025,0.703637,1.3304556190613466
aCD3_aICOS_10min,αCD3+αICOS 10min,AURKA,26,0.8003461538461537,-0.10261186415564573,0.8504192307692306,0.4879852572127929
aCD3_aICOS_10min,αCD3+αICOS 10min,PAK4,6,1.647,0.7870750486212955,0.7600733333333334,1.1268641639958976
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCQ,24,1.7892916666666665,1.7874730427330061,0.8074195833333334,0.5493073516969368
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKG1,15,1.0964666666666667,0.2962879656807228,0.8702623333333332,0.7634610903403656
aCD3_aICOS_10min,αCD3+αICOS 10min,PTK2,15,0.9257333333333334,-0.0019327602421248837,0.9270073333333333,0.659160909994323
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK11,11,0.3859090909090908,-0.5203798489264337,0.8160622727272727,0.8266138335402623
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCB,21,1.1898571428571427,0.6107970185783181,0.8125997619047618,0.6176477118871331
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK9,11,1.6968181818181818,1.000763164155258,0.8295190909090908,0.8666377040777439
aCD3_aICOS_10min,αCD3+αICOS 10min,CHUK,8,2.1915,1.4648245007317402,0.8129668750000001,0.9410909800534916
aCD3_aICOS_10min,αCD3+αICOS 10min,ULK1,9,-1.2724444444444445,-2.2288583871449537,0.7929888888888889,0.9266776863195159
aCD3_aICOS_10min,αCD3+αICOS 10min,RPS6KB1,19,2.0603157894736843,1.9178960987853624,0.8324539473684212,0.6402129098040764
aCD3_aICOS_10min,αCD3+αICOS 10min,PIM1,13,0.9573846153846153,0.15582400368217678,0.834273076923077,0.7900678685720349
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKCI,11,0.5149090909090908,-0.4821639204155411,0.9067468181818182,0.8126649686584425
aCD3_aICOS_10min,αCD3+αICOS 10min,BRAF,7,2.6647142857142856,1.8665365923477202,0.7410457142857143,1.0306085502502744
aCD3_aICOS_10min,αCD3+αICOS 10min,RPS6KA1,29,1.7338275862068966,1.6871745586738267,0.8476394827586208,0.525249802335123
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKD1,15,1.8620666666666665,1.4579364573611726,0.843673,0.6985171826417818
aCD3_aICOS_10min,αCD3+αICOS 10min,RAF1,7,2.6795714285714287,1.5904325183079058,0.8648600000000001,1.141017558231353
aCD3_aICOS_10min,αCD3+αICOS 10min,RPS6KA3,11,2.2729090909090908,1.7457191141222308,0.8651840909090909,0.806386885846651
aCD3_aICOS_10min,αCD3+αICOS 10min,IKBKB,14,1.494,0.848140480005688,0.8481825000000001,0.7614510982846483
aCD3_aICOS_10min,αCD3+αICOS 10min,ATR,28,0.3865,-0.6909843962497516,0.7582969642857144,0.5380685386002998
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK9,19,0.6145263157894734,-0.35779535991768613,0.8329813157894738,0.6105585048678603
aCD3_aICOS_10min,αCD3+αICOS 10min,PLK1,62,0.8548870967741936,0.08128116461435161,0.8272073387096773,0.34054332508455387
aCD3_aICOS_10min,αCD3+αICOS 10min,NEK6,18,0.9036111111111109,0.16818548292727592,0.8084713888888888,0.5656833191920667
aCD3_aICOS_10min,αCD3+αICOS 10min,CAMKK1,5,2.5846,1.4014222525181725,0.8690470000000002,1.224151391143801
aCD3_aICOS_10min,αCD3+αICOS 10min,MAP4K1,8,0.9356250000000002,0.173307796044142,0.762158125,1.0009178984413234
aCD3_aICOS_10min,αCD3+αICOS 10min,SGK1,17,1.7652941176470587,1.3863755929727553,0.790965294117647,0.7027885000775248
aCD3_aICOS_10min,αCD3+αICOS 10min,DYRK2,7,-0.0015714285714285886,-0.8081151283393658,0.8544814285714285,1.059320419977783
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKDC,15,1.2453333333333334,0.6847552121089864,0.7128416666666666,0.777637989825063
aCD3_aICOS_10min,αCD3+αICOS 10min,LCK,20,1.6945000000000001,1.2616117183244084,0.8506135,0.6688955783644717
aCD3_aICOS_10min,αCD3+αICOS 10min,GSK3A,18,0.2931666666666668,-0.7736505844107003,0.7979233333333334,0.6524349323036398
aCD3_aICOS_10min,αCD3+αICOS 10min,JAK1,5,-1.5791999999999997,-1.9820392868896757,0.740582,1.1704016238953205
aCD3_aICOS_10min,αCD3+αICOS 10min,MELK,10,1.863,1.2147953382495946,0.8079755,0.8684792135605252
aCD3_aICOS_10min,αCD3+αICOS 10min,BRSK1,6,0.7188333333333334,-0.03808953966919329,0.7585716666666668,1.0432873087587764
aCD3_aICOS_10min,αCD3+αICOS 10min,MAP3K7,13,0.8750000000000001,0.15962711755595443,0.7577284615384616,0.7346592499888438
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK7,17,1.2463529411764704,0.6846095080784105,0.7833870588235294,0.6762481047808002
aCD3_aICOS_10min,αCD3+αICOS 10min,DAPK3,6,1.0375,0.28362534273963447,0.6926975,1.2156970765356667
aCD3_aICOS_10min,αCD3+αICOS 10min,PIM2,5,1.3447999999999998,0.43026633330646125,0.798874,1.2688094739012705
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK4,16,0.504375,-0.4463266507749892,0.8147200000000001,0.6953315457661461
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK6,16,0.8440624999999999,0.014787950259046626,0.8337153125000001,0.6997039697012705
aCD3_aICOS_10min,αCD3+αICOS 10min,MAP3K5,7,3.3962857142857144,2.4631395589488676,0.7432542857142858,1.0770934269366355
aCD3_aICOS_10min,αCD3+αICOS 10min,STK11,12,-0.67475,-1.9757780856898701,0.81737875,0.7552106994237678
aCD3_aICOS_10min,αCD3+αICOS 10min,PLK4,5,0.5115999999999999,-0.2853385051355397,0.8683069999999999,1.250118696144985
aCD3_aICOS_10min,αCD3+αICOS 10min,ROCK2,7,0.057285714285714384,-0.7116616946132611,0.8350871428571429,1.092937043624513
aCD3_aICOS_10min,αCD3+αICOS 10min,CDC7,7,1.0245714285714285,0.12833079164097408,0.8818121428571427,1.112432050709059
aCD3_aICOS_10min,αCD3+αICOS 10min,ZAP70,15,1.0866000000000002,0.33606045342906216,0.8573273333333333,0.6822363783873882
aCD3_aICOS_10min,αCD3+αICOS 10min,YES1,6,-0.9436666666666665,-1.642230317102566,0.9224291666666667,1.136317977995766
aCD3_aICOS_10min,αCD3+αICOS 10min,FER,6,0.8620000000000001,0.03604532085751823,0.8230158333333333,1.0815319641837955
aCD3_aICOS_10min,αCD3+αICOS 10min,CAMK1,5,-0.024399999999999988,-0.7668258325673154,0.8986449999999999,1.2037218372125862
aCD3_aICOS_10min,αCD3+αICOS 10min,HIPK2,9,-0.36366666666666675,-1.0888732777706303,0.6865683333333333,0.9645153586193808
aCD3_aICOS_10min,αCD3+αICOS 10min,EGFR,14,2.2718571428571424,1.9959935202187669,0.7322492857142858,0.7713491259100435
aCD3_aICOS_10min,αCD3+αICOS 10min,MAPK7,5,-0.5098,-1.0920927189767762,0.8980600000000001,1.2891396266418464
aCD3_aICOS_10min,αCD3+αICOS 10min,PDGFRB,5,2.6688,1.5598683180731916,0.824536,1.1823203142417205
aCD3_aICOS_10min,αCD3+αICOS 10min,DYRK1A,8,2.2017499999999997,1.4829594696231245,0.8861699999999999,0.8871314603994793
aCD3_aICOS_10min,αCD3+αICOS 10min,NLK,5,1.8050000000000002,0.7346681934271819,0.919877,1.2047928682892284
aCD3_aICOS_10min,αCD3+αICOS 10min,SYK,14,1.751,1.2563653742618555,0.8130967857142857,0.74652106266201
aCD3_aICOS_10min,αCD3+αICOS 10min,ITK,7,3.2715714285714284,2.484276874270762,0.7328671428571428,1.0219087542162548
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKD2,11,2.055454545454545,1.4503468077045905,0.8533059090909092,0.8288697778886635
aCD3_aICOS_10min,αCD3+αICOS 10min,RPS6KB2,5,3.0274,1.9262121861342145,0.8101480000000001,1.1510943685025086
aCD3_aICOS_10min,αCD3+αICOS 10min,TBK1,13,1.655230769230769,1.1431449190399503,0.7510896153846153,0.7909243515734474
aCD3_aICOS_10min,αCD3+αICOS 10min,LATS1,9,-0.442111111111111,-1.4179353888695327,0.835355,0.9009339361574065
aCD3_aICOS_10min,αCD3+αICOS 10min,PTK2B,6,0.5161666666666667,-0.24791428879947633,0.7909416666666667,1.1083467650476966
aCD3_aICOS_10min,αCD3+αICOS 10min,RET,11,4.52290909090909,4.338268943721865,0.850990909090909,0.8464016937290172
aCD3_aICOS_10min,αCD3+αICOS 10min,MAP2K1,7,3.444857142857143,2.5739019369610605,0.8562421428571428,1.0057162484815994
aCD3_aICOS_10min,αCD3+αICOS 10min,UHMK1,5,2.8974,1.5896723523482117,0.911961,1.2489611441421717
aCD3_aICOS_10min,αCD3+αICOS 10min,CDK12,7,0.19871428571428562,-0.6360439850030652,0.8988714285714287,1.1007998807720332
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKAG2,8,0.2878750000000001,-0.4854769353579918,0.802328125,1.0596860273508997
aCD3_aICOS_10min,αCD3+αICOS 10min,PRKAB1,5,0.7974000000000001,-0.09124112374720095,0.913803,1.2757734146558106
aCD3_aICOS_10min,αCD3+αICOS 10min,CAMK2B,5,1.2919999999999998,0.3303834043654849,0.8840250000000001,1.234853187567132
aCD3_aICOS_10min,αCD3+αICOS 10min,UL97,11,0.2692727272727273,-0.5628404084329688,0.7921354545454545,0.9289715511515151
